ID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
001872,70,男,34,1,台南市,南區,其他,"$409,000",0,1,3,2015/12/07,服飾用品,"$2,072",,ATM轉帳,,2,1,1,9
000995,256,男,40,0,台北市,大安區,其他,"$645,469",1,1,,2015/12/07,生活百貨,$876,商務卡,信用卡,1,1,0,,
001812,343,男,45,1,嘉義市,嘉義市,大學,"$320,000",0,1,2,2015/12/07,食品飲料,"$2,641",,ATM轉帳,,2,1,0,
001812,343,男,45,1,嘉義市,嘉義市,大學,"$320,000",0,1,2,2015/12/07,電器用品,"$3,116",簽帳金融卡,信用卡,0,5,1,0,
000966,21,男,35,0,新北市,泰山區,其他,"$722,857",0,1,,2015/12/07,電器用品,"$4,598",玉璽卡,信用卡,0,2,0,,
000966,21,男,35,0,新北市,泰山區,其他,"$722,857",0,1,,2015/12/07,美妝保健,"$1,148",,貨到付款,,3,1,0,
001709,15,男,31,1,台南市,安定區,其他,"$408,667",0,1,1,2015/12/07,電器用品,"$3,309",簽帳金融卡,信用卡,0,2,1,0,
001709,15,男,31,1,台南市,安定區,其他,"$408,667",0,1,1,2015/12/07,美妝保健,"$1,027",,貨到付款,,1,0,,
001687,98,男,36,1,桃園縣,平鎮市,其他,"$554,286",0,1,1,2015/12/07,食品飲料,"$1,183",玉璽卡,信用卡,1,1,0,,
001687,98,男,36,1,桃園縣,平鎮市,其他,"$554,286",0,1,1,2015/12/07,食品飲料,$944,玉璽卡,信用卡,0,3,0,,
000235,147,女,36,0,新北市,淡水區,大學,"$480,000",0,0,,2015/12/07,美妝保健,"$2,016",,貨到付款,,1,0,,
001681,95,男,44,0,新北市,新店區,其他,"$637,789",0,1,,2015/12/07,食品飲料,"$1,384",玉璽卡,信用卡,0,3,1,0,
001681,95,男,44,0,新北市,新店區,其他,"$637,789",0,1,,2015/12/07,服飾用品,"$1,004",,ATM轉帳,,1,0,,
001681,95,男,44,0,新北市,新店區,其他,"$637,789",0,1,,2015/12/07,服飾用品,"$1,429",,ATM轉帳,,1,0,,
001681,95,男,44,0,新北市,新店區,其他,"$637,789",0,1,,2015/12/07,食品飲料,"$4,236",,ATM轉帳,,3,0,,
001681,95,男,44,0,新北市,新店區,其他,"$637,789",0,1,,2015/12/07,服飾用品,"$2,772",,貨到付款,,3,1,0,
001667,90,女,35,0,基隆市,中山區,大學,"$360,000",1,1,,2015/12/07,服飾用品,"$1,008",汽車卡,信用卡,0,5,0,,
000463,70,女,37,1,高雄市,茄萣區,其他,"$578,000",0,1,1,2015/12/07,美妝保健,"$1,006",汽車卡,信用卡,1,2,1,0,
000463,70,女,37,1,高雄市,茄萣區,其他,"$578,000",0,1,1,2015/12/07,服飾用品,$920,玉璽卡,信用卡,0,2,1,1,8
000463,70,女,37,1,高雄市,茄萣區,其他,"$578,000",0,1,1,2015/12/07,服飾用品,"$1,392",汽車卡,信用卡,0,1,0,,
001646,18,女,35,1,基隆市,中山區,大學,"$340,000",0,1,1,2015/12/07,美妝保健,$913,簽帳金融卡,信用卡,1,2,1,1,4
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,美妝保健,"$1,371",,貨到付款,,2,1,1,13
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,服飾用品,$698,玉璽卡,信用卡,0,1,0,,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,美妝保健,"$2,574",玉璽卡,信用卡,0,1,1,1,7
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,美妝保健,"$1,610",,貨到付款,,5,1,0,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,服飾用品,"$1,697",玉璽卡,信用卡,0,2,0,,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,電器用品,"$6,314",玉璽卡,信用卡,0,1,0,,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,美妝保健,"$1,294",,貨到付款,,1,1,0,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/07,美妝保健,$999,玉璽卡,信用卡,0,2,1,0,
000439,105,女,35,0,彰化縣,彰化市,大學,"$360,000",0,1,,2015/12/07,美妝保健,"$1,213",簽帳金融卡,信用卡,0,2,0,,
001554,73,男,31,1,新北市,五股區,大學,"$460,000",0,1,1,2015/12/07,服飾用品,"$1,030",,貨到付款,,1,1,0,
000107,88,男,35,0,雲林縣,水林鄉,其他,"$365,909",0,1,,2015/12/07,服飾用品,"$1,974",,ATM轉帳,,2,0,,
001554,73,男,31,1,新北市,五股區,大學,"$460,000",0,1,1,2015/12/07,食品飲料,"$1,574",簽帳金融卡,信用卡,1,7,1,0,
000107,88,男,35,0,雲林縣,水林鄉,其他,"$365,909",0,1,,2015/12/07,服飾用品,"$4,496",簽帳金融卡,信用卡,1,1,0,,
000814,106,女,39,1,基隆市,七堵區,大學,"$250,000",1,1,2,2015/12/07,美妝保健,$738,簽帳金融卡,信用卡,0,2,0,,
000436,168,女,53,0,新北市,五股區,高中(職),"$600,000",0,1,,2015/12/07,生活百貨,"$1,727",玉璽卡,信用卡,0,1,0,,
000436,168,女,53,0,新北市,五股區,高中(職),"$600,000",0,1,,2015/12/07,生活百貨,"$3,054",,貨到付款,,6,0,,
000436,168,女,53,0,新北市,五股區,高中(職),"$600,000",0,1,,2015/12/07,生活百貨,"$2,017",,貨到付款,,1,0,,
000107,88,男,35,0,雲林縣,水林鄉,其他,"$365,909",0,1,,2015/12/07,食品飲料,"$1,771",簽帳金融卡,信用卡,1,1,0,,
000387,19,女,31,0,高雄市,三民區,其他,"$517,368",0,0,,2015/12/07,美妝保健,"$1,917",玉璽卡,信用卡,0,3,1,1,9
000387,19,女,31,0,高雄市,三民區,其他,"$517,368",0,0,,2015/12/07,美妝保健,"$2,082",,貨到付款,,6,0,,
000387,19,女,31,0,高雄市,三民區,其他,"$517,368",0,0,,2015/12/07,美妝保健,"$1,625",玉璽卡,信用卡,0,1,1,0,
000387,19,女,31,0,高雄市,三民區,其他,"$517,368",0,0,,2015/12/07,服飾用品,$707,汽車卡,信用卡,0,2,1,1,16
000387,19,女,31,0,高雄市,三民區,其他,"$517,368",0,0,,2015/12/07,美妝保健,"$1,383",玉璽卡,信用卡,1,5,1,1,8
001327,17,女,30,0,新北市,板橋區,專科,"$727,647",1,1,,2015/12/07,服飾用品,"$1,631",小資卡,信用卡,0,1,1,1,18
000709,45,女,41,0,台中市,大雅區,其他,"$300,000",0,1,,2015/12/07,美妝保健,$627,,貨到付款,,2,1,1,15
000358,57,女,42,1,台南市,安南區,大學,"$410,702",1,1,1,2015/12/07,服飾用品,$748,簽帳金融卡,信用卡,0,1,1,1,8
000358,57,女,42,1,台南市,安南區,大學,"$410,702",1,1,1,2015/12/07,服飾用品,"$1,095",,貨到付款,,2,1,0,
000358,57,女,42,1,台南市,安南區,大學,"$410,702",1,1,1,2015/12/07,美妝保健,"$2,656",簽帳金融卡,信用卡,0,1,1,1,12
000358,57,女,42,1,台南市,安南區,大學,"$410,702",1,1,1,2015/12/07,美妝保健,"$1,048",玉璽卡,信用卡,0,1,0,,
001252,33,男,45,1,台南市,安南區,大學,"$350,000",1,1,0,2015/12/07,美妝保健,$727,簽帳金融卡,信用卡,0,1,0,,
000647,6,女,50,1,台北市,中山區,大學,"$450,000",1,1,0,2015/12/07,電器用品,"$4,831",簽帳金融卡,信用卡,0,1,1,0,
000647,6,女,50,1,台北市,中山區,大學,"$450,000",1,1,0,2015/12/07,生活百貨,"$2,346",簽帳金融卡,信用卡,1,1,0,,
000647,6,女,50,1,台北市,中山區,大學,"$450,000",1,1,0,2015/12/07,生活百貨,"$3,031",,貨到付款,,1,0,,
000092,136,女,31,1,新北市,三重區,其他,"$683,824",0,0,1,2015/12/07,電器用品,"$4,283",,貨到付款,,1,1,0,
001213,26,女,31,1,新北市,板橋區,其他,"$686,154",0,1,1,2015/12/07,服飾用品,"$1,289",簽帳金融卡,信用卡,1,2,0,,
001213,26,女,31,1,新北市,板橋區,其他,"$686,154",0,1,1,2015/12/07,美妝保健,"$1,208",簽帳金融卡,信用卡,1,1,0,,
002275,121,男,47,1,台南市,安南區,大學,"$800,000",1,1,0,2015/12/07,食品飲料,"$1,423",汽車卡,信用卡,0,2,1,0,
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/12/07,食品飲料,"$1,074",,ATM轉帳,,2,0,,
001172,21,女,29,0,新竹市,新竹市,大學,"$240,000",0,1,,2015/12/07,服飾用品,"$1,292",,貨到付款,,2,1,1,13
001164,104,女,42,1,新北市,三重區,其他,"$645,385",0,1,0,2015/12/07,電器用品,"$4,308",玉璽卡,信用卡,0,1,1,0,
001164,104,女,42,1,新北市,三重區,其他,"$645,385",0,1,0,2015/12/07,電器用品,"$4,325",,貨到付款,,1,0,,
000154,68,女,40,1,新北市,土城區,其他,"$654,706",0,1,2,2015/12/07,服飾用品,"$3,690",簽帳金融卡,信用卡,0,3,1,1,14
001122,171,男,42,0,台北市,北投區,大學,"$380,000",0,1,,2015/12/07,生活百貨,"$3,260",玉璽卡,信用卡,1,3,1,0,
001122,171,男,42,0,台北市,北投區,大學,"$380,000",0,1,,2015/12/07,食品飲料,"$1,454",玉璽卡,信用卡,1,2,0,,
000154,68,女,40,1,新北市,土城區,其他,"$654,706",0,1,2,2015/12/07,服飾用品,"$1,410",簽帳金融卡,信用卡,0,2,1,0,
000294,61,女,44,1,台中市,北屯區,其他,"$552,459",0,1,3,2015/12/07,服飾用品,"$1,416",商務卡,信用卡,0,2,0,,
001118,129,女,38,1,無資料,無資料,大學,"$310,000",0,1,2,2015/12/07,電器用品,"$3,887",玉璽卡,信用卡,0,1,1,0,
001117,222,男,25,0,新北市,五股區,大學,"$500,000",1,1,,2015/12/07,食品飲料,"$2,417",,ATM轉帳,,1,0,,
000154,68,女,40,1,新北市,土城區,其他,"$654,706",0,1,2,2015/12/07,美妝保健,"$2,065",簽帳金融卡,信用卡,0,1,1,0,
002103,41,男,30,0,台中市,西屯區,高中(職),"$548,049",1,1,,2015/12/07,食品飲料,"$1,989",,ATM轉帳,,5,1,1,11
002103,41,男,30,0,台中市,西屯區,高中(職),"$548,049",1,1,,2015/12/07,服飾用品,"$1,725",,ATM轉帳,,2,1,0,
002094,33,女,50,1,台中市,太平區,大學,"$260,000",0,1,0,2015/12/07,美妝保健,"$1,639",玉璽卡,信用卡,0,3,0,,
002074,142,男,34,0,無資料,無資料,其他,"$360,000",0,1,,2015/12/07,食品飲料,"$3,509",簽帳金融卡,信用卡,0,1,1,0,
002074,142,男,34,0,無資料,無資料,其他,"$360,000",0,1,,2015/12/07,電器用品,"$3,697",,ATM轉帳,,1,0,,
000089,146,男,39,0,台南市,六甲區,專科,"$330,000",1,1,,2015/12/07,食品飲料,$728,汽車卡,信用卡,1,2,1,0,
002031,5,女,50,0,台北市,南港區,其他,"$696,000",1,1,,2015/12/07,生活百貨,"$1,051",小資卡,信用卡,0,1,0,,
002031,5,女,50,0,台北市,南港區,其他,"$696,000",1,1,,2015/12/07,生活百貨,"$1,690",小資卡,信用卡,0,1,0,,
001976,39,男,33,1,台中市,西屯區,大學,"$420,000",0,1,1,2015/12/08,美妝保健,"$1,363",,ATM轉帳,,1,1,0,
000523,163,女,37,1,台南市,安南區,大學,"$330,000",1,1,0,2015/12/08,電器用品,"$4,636",玉璽卡,信用卡,1,4,1,0,
000032,68,男,34,1,彰化縣,大村鄉,其他,"$416,029",0,1,0,2015/12/08,食品飲料,"$1,837",小資卡,信用卡,1,1,1,0,
001874,35,男,34,1,屏東縣,內埔鄉,其他,"$556,571",1,1,0,2015/12/08,美妝保健,"$1,589",,ATM轉帳,,4,0,,
000993,57,女,36,1,新北市,汐止區,其他,"$681,930",0,0,3,2015/12/08,美妝保健,"$6,359",簽帳金融卡,信用卡,0,1,0,,
000993,57,女,36,1,新北市,汐止區,其他,"$681,930",0,0,3,2015/12/08,服飾用品,"$2,167",小資卡,信用卡,0,3,1,1,24
000993,57,女,36,1,新北市,汐止區,其他,"$681,930",0,0,3,2015/12/08,服飾用品,"$1,468",玉璽卡,信用卡,0,1,0,,
000993,57,女,36,1,新北市,汐止區,其他,"$681,930",0,0,3,2015/12/08,服飾用品,"$1,256",小資卡,信用卡,0,1,1,1,19
000083,183,男,54,1,台中市,南區,大學,"$340,000",1,1,1,2015/12/08,生活百貨,"$1,129",,貨到付款,,2,1,0,
001783,80,女,41,1,桃園縣,桃園市,碩士以上,"$960,000",1,1,2,2015/12/08,服飾用品,"$1,253",玉璽卡,信用卡,0,1,1,1,14
000883,41,男,31,1,台北市,松山區,碩士以上,"$600,000",1,1,2,2015/12/08,服飾用品,"$1,038",,貨到付款,,5,0,,
000883,41,男,31,1,台北市,松山區,碩士以上,"$600,000",1,1,2,2015/12/08,食品飲料,"$1,501",汽車卡,信用卡,0,2,1,0,
001687,98,男,36,1,桃園縣,平鎮市,其他,"$554,286",0,1,1,2015/12/08,食品飲料,"$3,083",,ATM轉帳,,1,1,1,10
001666,14,男,31,1,新竹市,新竹市,高中(職),"$300,000",0,1,3,2015/12/08,電器用品,"$4,025",玉璽卡,信用卡,0,1,0,,
001662,215,女,32,1,新北市,汐止區,專科,"$340,000",0,1,1,2015/12/08,生活百貨,"$1,140",玉璽卡,信用卡,1,1,1,0,
000458,40,女,40,0,台北市,中山區,其他,"$637,500",0,0,,2015/12/08,美妝保健,"$4,112",,貨到付款,,4,0,,
000458,40,女,40,0,台北市,中山區,其他,"$637,500",0,0,,2015/12/08,美妝保健,"$1,300",玉璽卡,信用卡,0,1,1,1,14
000458,40,女,40,0,台北市,中山區,其他,"$637,500",0,0,,2015/12/08,美妝保健,"$1,381",簽帳金融卡,信用卡,0,1,1,1,18
000458,40,女,40,0,台北市,中山區,其他,"$637,500",0,0,,2015/12/08,美妝保健,"$1,823",,貨到付款,,3,1,1,8
001640,98,男,45,1,無資料,無資料,其他,"$559,286",1,1,2,2015/12/08,食品飲料,"$1,083",玉璽卡,信用卡,1,3,1,0,
001640,98,男,45,1,無資料,無資料,其他,"$559,286",1,1,2,2015/12/08,食品飲料,"$1,593",,ATM轉帳,,5,1,1,6
001640,98,男,45,1,無資料,無資料,其他,"$559,286",1,1,2,2015/12/08,服飾用品,$895,簽帳金融卡,信用卡,0,1,1,1,15
001640,98,男,45,1,無資料,無資料,其他,"$559,286",1,1,2,2015/12/08,服飾用品,"$1,022",簽帳金融卡,信用卡,0,3,0,,
000032,68,男,34,1,彰化縣,大村鄉,其他,"$416,029",0,1,0,2015/12/08,服飾用品,$677,,貨到付款,,1,0,,
000441,29,女,45,1,高雄市,鹽埕區,大學,"$519,310",1,1,1,2015/12/08,美妝保健,"$3,171",玉璽卡,信用卡,0,1,1,0,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/08,美妝保健,"$1,012",,貨到付款,,1,0,,
001556,145,女,40,1,新北市,淡水區,其他,"$624,000",0,1,3,2015/12/08,電器用品,"$7,206",玉璽卡,信用卡,0,4,0,,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/12/08,美妝保健,"$1,354",,貨到付款,,2,0,,
000032,68,男,34,1,彰化縣,大村鄉,其他,"$416,029",0,1,0,2015/12/08,服飾用品,"$1,264",,ATM轉帳,,1,1,1,11
000795,140,女,36,1,台中市,龍井區,專科,"$400,000",1,1,0,2015/12/08,美妝保健,"$1,673",小資卡,信用卡,0,1,0,,
001458,31,男,41,0,台北市,內湖區,大學,"$640,000",0,1,,2015/12/08,美妝保健,"$1,360",玉璽卡,信用卡,0,4,1,0,
000212,82,男,48,0,新北市,新店區,大學,"$460,000",1,1,,2015/12/08,食品飲料,$846,,貨到付款,,1,0,,
001383,99,女,35,1,桃園縣,蘆竹鄉,大學,"$360,000",0,1,2,2015/12/08,美妝保健,"$1,524",,貨到付款,,3,1,0,
000387,19,女,31,0,高雄市,三民區,其他,"$517,368",0,0,,2015/12/08,美妝保健,"$1,134",簽帳金融卡,信用卡,1,1,1,1,9
000387,19,女,31,0,高雄市,三民區,其他,"$517,368",0,0,,2015/12/08,美妝保健,"$1,947",,貨到付款,,2,0,,
000375,29,女,35,1,彰化縣,溪湖鎮,其他,"$444,828",0,1,1,2015/12/08,美妝保健,"$1,466",玉璽卡,信用卡,0,3,1,1,11
000375,29,女,35,1,彰化縣,溪湖鎮,其他,"$444,828",0,1,1,2015/12/08,美妝保健,"$1,667",簽帳金融卡,信用卡,0,3,1,1,10
000358,57,女,42,1,台南市,安南區,大學,"$410,702",1,1,1,2015/12/08,服飾用品,$947,玉璽卡,信用卡,0,2,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/12/08,電器用品,"$2,999",商務卡,信用卡,0,1,1,0,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/12/08,食品飲料,"$1,350",商務卡,信用卡,0,1,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/12/08,電器用品,"$5,999",玉璽卡,信用卡,0,1,0,,
001250,44,女,36,1,新北市,三重區,其他,"$633,636",0,1,1,2015/12/08,美妝保健,"$1,492",玉璽卡,信用卡,0,1,1,1,5
002418,10,男,25,0,彰化縣,花壇鄉,大學,"$240,000",1,0,,2015/12/08,美妝保健,$961,,貨到付款,,1,1,1,11
002404,157,男,34,1,無資料,無資料,大學,"$508,599",1,1,1,2015/12/08,食品飲料,"$1,253",簽帳金融卡,信用卡,0,3,0,,
002404,157,男,34,1,無資料,無資料,大學,"$508,599",1,1,1,2015/12/08,生活百貨,"$1,076",簽帳金融卡,信用卡,0,4,0,,
002346,75,女,42,1,高雄市,新興區,其他,"$290,000",0,1,2,2015/12/08,服飾用品,"$2,487",,貨到付款,,1,1,1,8
000041,79,男,36,1,彰化縣,員林鎮,大學,"$386,456",0,1,1,2015/12/08,食品飲料,"$3,416",,ATM轉帳,,2,0,,
002320,17,女,35,1,新北市,三重區,其他,"$711,176",0,1,1,2015/12/08,美妝保健,"$3,167",玉璽卡,信用卡,1,2,1,0,
000041,79,男,36,1,彰化縣,員林鎮,大學,"$386,456",0,1,1,2015/12/08,食品飲料,"$1,126",玉璽卡,信用卡,1,2,1,0,
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/12/08,電器用品,"$3,674",簽帳金融卡,信用卡,0,1,0,,
001181,23,女,41,0,新北市,蘆洲區,高中(職),"$340,000",0,1,,2015/12/08,美妝保健,"$2,084",,貨到付款,,1,1,1,11
002194,85,女,33,1,台北市,士林區,大學,"$470,000",0,1,1,2015/12/08,服飾用品,$901,簽帳金融卡,信用卡,1,1,0,,
002194,85,女,33,1,台北市,士林區,大學,"$470,000",0,1,1,2015/12/08,美妝保健,"$2,671",,貨到付款,,2,0,,
002194,85,女,33,1,台北市,士林區,大學,"$470,000",0,1,1,2015/12/08,美妝保健,$910,簽帳金融卡,信用卡,0,1,0,,
001146,40,女,29,0,新北市,永和區,大學,"$480,000",1,1,,2015/12/08,服飾用品,"$3,397",簽帳金融卡,信用卡,0,2,1,0,
002141,266,女,31,0,新北市,中和區,大學,"$340,000",0,1,,2015/12/08,生活百貨,"$1,262",玉璽卡,信用卡,0,2,1,0,
002141,266,女,31,0,新北市,中和區,大學,"$340,000",0,1,,2015/12/08,服飾用品,$978,,貨到付款,,2,0,,
002141,266,女,31,0,新北市,中和區,大學,"$340,000",0,1,,2015/12/08,服飾用品,"$4,045",玉璽卡,信用卡,0,4,1,1,12
000154,68,女,40,1,新北市,土城區,其他,"$654,706",0,1,2,2015/12/08,美妝保健,"$3,191",,貨到付款,,1,1,0,
000154,68,女,40,1,新北市,土城區,其他,"$654,706",0,1,2,2015/12/08,服飾用品,"$1,207",簽帳金融卡,信用卡,0,1,0,,
000591,54,女,54,0,新北市,板橋區,大學,"$400,000",0,1,,2015/12/08,教育娛樂,"$2,840",簽帳金融卡,信用卡,0,1,1,0,
000591,54,女,54,0,新北市,板橋區,大學,"$400,000",0,1,,2015/12/08,美妝保健,"$1,951",小資卡,信用卡,0,3,0,,
000154,68,女,40,1,新北市,土城區,其他,"$654,706",0,1,2,2015/12/08,美妝保健,"$3,478",玉璽卡,信用卡,0,1,0,,
001081,16,男,40,1,台北市,內湖區,其他,"$731,250",0,1,1,2015/12/08,電器用品,"$8,118",汽車卡,信用卡,0,1,1,0,
000565,80,女,34,1,新北市,板橋區,大學,"$340,000",0,1,0,2015/12/08,服飾用品,"$1,564",汽車卡,信用卡,0,1,1,0,
000565,80,女,34,1,新北市,板橋區,大學,"$340,000",0,1,0,2015/12/08,服飾用品,"$2,848",玉璽卡,信用卡,1,1,0,,
001079,129,女,38,1,台北市,士林區,其他,"$340,000",0,1,1,2015/12/08,電器用品,"$4,144",簽帳金融卡,信用卡,0,3,0,,
001066,72,女,57,1,新北市,淡水區,其他,"$637,083",0,1,2,2015/12/08,服飾用品,"$1,240",商務卡,信用卡,0,2,0,,
001066,72,女,57,1,新北市,淡水區,其他,"$637,083",0,1,2,2015/12/08,服飾用品,"$1,190",尊榮卡,信用卡,1,1,0,,
001066,72,女,57,1,新北市,淡水區,其他,"$637,083",0,1,2,2015/12/08,服飾用品,"$2,214",,貨到付款,,1,1,1,6
001066,72,女,57,1,新北市,淡水區,其他,"$637,083",0,1,2,2015/12/08,美妝保健,"$1,270",汽車卡,信用卡,0,1,1,0,
001066,72,女,57,1,新北市,淡水區,其他,"$637,083",0,1,2,2015/12/08,教育娛樂,"$1,128",玉璽卡,信用卡,0,2,1,1,8
001066,72,女,57,1,新北市,淡水區,其他,"$637,083",0,1,2,2015/12/08,服飾用品,"$1,006",,貨到付款,,1,0,,
001066,72,女,57,1,新北市,淡水區,其他,"$637,083",0,1,2,2015/12/08,美妝保健,$940,,貨到付款,,1,1,1,11
002056,112,男,36,1,高雄市,前鎮區,大學,"$250,000",0,1,0,2015/12/08,電器用品,"$5,482",,貨到付款,,1,0,,
002041,20,女,42,1,台南市,中西區,高中(職),"$250,000",0,1,1,2015/12/08,電器用品,"$3,216",玉璽卡,信用卡,0,3,1,0,
001057,137,女,36,1,高雄市,鹽埕區,其他,"$550,219",0,1,1,2015/12/08,美妝保健,$652,玉璽卡,信用卡,0,3,0,,
001057,137,女,36,1,高雄市,鹽埕區,其他,"$550,219",0,1,1,2015/12/08,電器用品,"$4,886",,貨到付款,,1,1,0,
002022,293,男,46,1,台中市,大里區,碩士以上,"$240,000",0,1,0,2015/12/08,電器用品,"$4,024",,貨到付款,,5,0,,
001013,335,男,33,1,嘉義市,嘉義市,其他,"$652,985",0,1,2,2015/12/09,電器用品,"$3,389",,ATM轉帳,,1,0,,
001874,35,男,34,1,屏東縣,內埔鄉,其他,"$556,571",1,1,0,2015/12/09,電器用品,"$3,574",汽車卡,信用卡,1,4,0,,
001874,35,男,34,1,屏東縣,內埔鄉,其他,"$556,571",1,1,0,2015/12/09,電器用品,"$3,388",汽車卡,信用卡,0,1,0,,
000982,33,男,28,1,台中市,西區,高中(職),"$360,000",1,1,0,2015/12/09,美妝保健,"$4,750",,ATM轉帳,,6,0,,
000982,33,男,28,1,台中市,西區,高中(職),"$360,000",1,1,0,2015/12/09,美妝保健,$746,,ATM轉帳,,4,0,,
001786,71,女,28,0,台北市,文山區,碩士以上,"$730,000",1,1,,2015/12/09,服飾用品,"$1,086",簽帳金融卡,信用卡,0,6,0,,
000479,51,男,41,0,無資料,無資料,大學,"$360,000",1,1,,2015/12/09,服飾用品,$829,玉璽卡,信用卡,0,1,0,,
000479,51,男,41,0,無資料,無資料,大學,"$360,000",1,1,,2015/12/09,服飾用品,$950,,ATM轉帳,,2,0,,
000479,51,男,41,0,無資料,無資料,大學,"$360,000",1,1,,2015/12/09,服飾用品,"$2,485",商務卡,信用卡,0,1,0,,
000902,47,男,36,1,屏東縣,佳冬鄉,高中(職),"$535,745",0,1,1,2015/12/09,服飾用品,$879,簽帳金融卡,信用卡,0,3,0,,
000891,24,男,40,1,新北市,五股區,高中(職),"$500,000",0,1,1,2015/12/09,美妝保健,"$1,932",,ATM轉帳,,1,1,0,
000463,70,女,37,1,高雄市,茄萣區,其他,"$578,000",0,1,1,2015/12/09,美妝保健,"$1,962",簽帳金融卡,信用卡,0,3,0,,
001643,70,男,48,1,台北市,大安區,碩士以上,"$643,429",1,1,2,2015/12/09,服飾用品,"$1,084",,ATM轉帳,,4,0,,
001643,70,男,48,1,台北市,大安區,碩士以上,"$643,429",1,1,2,2015/12/09,服飾用品,"$3,036",玉璽卡,信用卡,0,2,0,,
000221,11,女,44,0,新北市,新店區,大學,"$420,000",0,1,,2015/12/09,美妝保健,"$2,771",玉璽卡,信用卡,0,1,1,0,
000441,29,女,45,1,高雄市,鹽埕區,大學,"$519,310",1,1,1,2015/12/09,電器用品,"$3,697",簽帳金融卡,信用卡,0,1,1,0,
000441,29,女,45,1,高雄市,鹽埕區,大學,"$519,310",1,1,1,2015/12/09,美妝保健,"$2,259",簽帳金融卡,信用卡,0,3,1,1,6
001548,82,男,33,1,基隆市,七堵區,高中(職),"$450,000",0,1,0,2015/12/09,食品飲料,"$1,998",簽帳金融卡,信用卡,1,1,0,,
001548,82,男,33,1,基隆市,七堵區,高中(職),"$450,000",0,1,0,2015/12/09,服飾用品,"$3,197",簽帳金融卡,信用卡,0,2,1,1,13
001540,57,女,44,1,高雄市,苓雅區,大學,"$240,000",0,1,3,2015/12/09,美妝保健,"$1,789",,貨到付款,,2,1,0,
000810,99,女,45,1,高雄市,鳥松區,大學,"$270,000",0,1,0,2015/12/09,服飾用品,"$2,057",,貨到付款,,1,0,,
000432,59,女,46,1,台北市,大安區,其他,"$340,000",0,1,0,2015/12/09,服飾用品,"$3,084",,貨到付款,,3,1,0,
000432,59,女,46,1,台北市,大安區,其他,"$340,000",0,1,0,2015/12/09,服飾用品,"$1,993",小資卡,信用卡,1,1,1,1,20
001458,31,男,41,0,台北市,內湖區,大學,"$640,000",0,1,,2015/12/09,電器用品,"$4,876",簽帳金融卡,信用卡,0,1,1,0,
000771,156,男,45,1,台北市,士林區,其他,"$635,577",0,1,0,2015/12/09,生活百貨,"$1,024",,ATM轉帳,,2,1,0,
001296,58,男,30,1,桃園縣,桃園市,高中(職),"$540,000",0,1,2,2015/12/09,服飾用品,"$1,139",簽帳金融卡,信用卡,0,2,1,0,
000045,71,女,37,1,新北市,新莊區,大學,"$340,000",1,1,3,2015/12/09,服飾用品,"$1,205",,貨到付款,,3,1,0,
002384,15,女,43,1,新北市,樹林區,專科,"$400,000",0,1,1,2015/12/09,美妝保健,"$2,209",汽車卡,信用卡,0,1,0,,
002384,15,女,43,1,新北市,樹林區,專科,"$400,000",0,1,1,2015/12/09,美妝保健,"$2,231",玉璽卡,信用卡,1,1,0,,
001219,9,女,50,1,彰化縣,溪湖鎮,大學,"$240,000",0,1,1,2015/12/09,生活百貨,"$1,855",玉璽卡,信用卡,0,3,0,,
000326,24,男,28,0,新北市,三重區,其他,"$692,500",1,1,,2015/12/09,美妝保健,"$1,206",,貨到付款,,1,1,0,
000326,24,男,28,0,新北市,三重區,其他,"$692,500",1,1,,2015/12/09,美妝保健,"$1,793",,貨到付款,,2,1,0,
